annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;nb_MP_psy;nb_mp_psy_int
2022;C;Industrie manufacturière;C - Industrie manufacturière;2432Z;Laminage à froid de feuillards;2432Z - Laminage à froid de feuillards;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2433Z;Profilage à froid par formage ou pliage;2433Z - Profilage à froid par formage ou pliage;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2434Z;Tréfilage à froid;2434Z - Tréfilage à froid;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2441Z;Production de métaux précieux;2441Z - Production de métaux précieux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2442Z;Métallurgie de l'aluminium;2442Z - Métallurgie de l'aluminium;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2443Z;Métallurgie du plomb, du zinc ou de l'étain;2443Z - Métallurgie du plomb, du zinc ou de l'étain;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2444Z;Métallurgie du cuivre;2444Z - Métallurgie du cuivre;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2445Z;Métallurgie des autres métaux non ferreux;2445Z - Métallurgie des autres métaux non ferreux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2446Z;Élaboration et transformation de matières nucléaires;2446Z - Élaboration et transformation de matières nucléaires;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2451Z;Fonderie de fonte;2451Z - Fonderie de fonte;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2452Z;Fonderie d'acier;2452Z - Fonderie d'acier;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2453Z;Fonderie de métaux légers;2453Z - Fonderie de métaux légers;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2454Z;Fonderie d'autres métaux non ferreux;2454Z - Fonderie d'autres métaux non ferreux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2511Z;Fabrication de structures métalliques et de parties de structures;2511Z - Fabrication de structures métalliques et de parties de structures;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;2512Z;Fabrication de portes et fenêtres en métal;2512Z - Fabrication de portes et fenêtres en métal;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;2521Z - Fabrication de radiateurs et de chaudières pour le chauffage central;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;2529Z - Fabrication d'autres réservoirs, citernes et conteneurs métalliques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2530Z;Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;2530Z - Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2540Z;Fabrication d'armes et de munitions;2540Z - Fabrication d'armes et de munitions;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2550A;"Forge, estampage, matriçage ; métallurgie des poudres";"2550A - Forge, estampage, matriçage ; métallurgie des poudres";1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2550B;Découpage, emboutissage;2550B - Découpage, emboutissage;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2561Z;Traitement et revêtement des métaux;2561Z - Traitement et revêtement des métaux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2562A;Décolletage;2562A - Décolletage;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2562B;Mécanique industrielle;2562B - Mécanique industrielle;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2571Z;Fabrication de coutellerie;2571Z - Fabrication de coutellerie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2572Z;Fabrication de serrures et de ferrures;2572Z - Fabrication de serrures et de ferrures;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2573A;Fabrication de moules et modèles;2573A - Fabrication de moules et modèles;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2573B;Fabrication d'autres outillages;2573B - Fabrication d'autres outillages;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2591Z;Fabrication de fûts et emballages métalliques similaires;2591Z - Fabrication de fûts et emballages métalliques similaires;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2592Z;Fabrication d'emballages métalliques légers;2592Z - Fabrication d'emballages métalliques légers;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2593Z;Fabrication d'articles en fils métalliques, de chaînes et de ressorts;2593Z - Fabrication d'articles en fils métalliques, de chaînes et de ressorts;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2594Z;Fabrication de vis et de boulons;2594Z - Fabrication de vis et de boulons;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;2599A;Fabrication d'articles métalliques ménagers;2599A - Fabrication d'articles métalliques ménagers;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2599B;Fabrication d'autres articles métalliques;2599B - Fabrication d'autres articles métalliques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2611Z;Fabrication de composants électroniques;2611Z - Fabrication de composants électroniques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2612Z;Fabrication de cartes électroniques assemblées;2612Z - Fabrication de cartes électroniques assemblées;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2620Z;Fabrication d'ordinateurs et d'équipements périphériques;2620Z - Fabrication d'ordinateurs et d'équipements périphériques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2630Z;Fabrication d'équipements de communication;2630Z - Fabrication d'équipements de communication;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2640Z;Fabrication de produits électroniques grand public;2640Z - Fabrication de produits électroniques grand public;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2651A;Fabrication d'équipements d'aide à la navigation;2651A - Fabrication d'équipements d'aide à la navigation;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2651B;Fabrication d'instrumentation scientifique et technique;2651B - Fabrication d'instrumentation scientifique et technique;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;2652Z;Horlogerie;2652Z - Horlogerie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;2660Z - Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2670Z;Fabrication de matériels optique et photographique;2670Z - Fabrication de matériels optique et photographique;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2680Z;Fabrication de supports magnétiques et optiques;2680Z - Fabrication de supports magnétiques et optiques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;2711Z - Fabrication de moteurs, génératrices et transformateurs électriques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2712Z;Fabrication de matériel de distribution et de commande électrique;2712Z - Fabrication de matériel de distribution et de commande électrique;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2720Z;Fabrication de piles et d'accumulateurs électriques;2720Z - Fabrication de piles et d'accumulateurs électriques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2731Z;Fabrication de câbles de fibres optiques;2731Z - Fabrication de câbles de fibres optiques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;2732Z - Fabrication d'autres fils et câbles électroniques ou électriques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2733Z;Fabrication de matériel d'installation électrique;2733Z - Fabrication de matériel d'installation électrique;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2740Z;Fabrication d'appareils d'éclairage électrique;2740Z - Fabrication d'appareils d'éclairage électrique;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2751Z;Fabrication d'appareils électroménagers;2751Z - Fabrication d'appareils électroménagers;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2752Z;Fabrication d'appareils ménagers non électriques;2752Z - Fabrication d'appareils ménagers non électriques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2790Z;Fabrication d'autres matériels électriques;2790Z - Fabrication d'autres matériels électriques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;2811Z - Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;2812Z - Fabrication d'équipements hydrauliques et pneumatiques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2813Z;Fabrication d'autres pompes et compresseurs;2813Z - Fabrication d'autres pompes et compresseurs;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2814Z;Fabrication d'autres articles de robinetterie;2814Z - Fabrication d'autres articles de robinetterie;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;2815Z - Fabrication d'engrenages et d'organes mécaniques de transmission;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2821Z;Fabrication de fours et brûleurs;2821Z - Fabrication de fours et brûleurs;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2822Z;Fabrication de matériel de levage et de manutention;2822Z - Fabrication de matériel de levage et de manutention;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);2823Z - Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2824Z;Fabrication d'outillage portatif à moteur incorporé;2824Z - Fabrication d'outillage portatif à moteur incorporé;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;2825Z - Fabrication d'équipements aérauliques et frigorifiques industriels;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;2829A - Fabrication d'équipements d'emballage, de conditionnement et de pesage;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;2829B;Fabrication d'autres machines d'usage général;2829B - Fabrication d'autres machines d'usage général;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;2830Z;Fabrication de machines agricoles et forestières;2830Z - Fabrication de machines agricoles et forestières;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2841Z;Fabrication de machines-outils pour le travail des métaux;2841Z - Fabrication de machines-outils pour le travail des métaux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2849Z;Fabrication d'autres machines-outils;2849Z - Fabrication d'autres machines-outils;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2891Z;Fabrication de machines pour la métallurgie;2891Z - Fabrication de machines pour la métallurgie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2892Z;Fabrication de machines pour l'extraction ou la construction;2892Z - Fabrication de machines pour l'extraction ou la construction;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;2893Z - Fabrication de machines pour l'industrie agro-alimentaire;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2894Z;Fabrication de machines pour les industries textiles;2894Z - Fabrication de machines pour les industries textiles;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2895Z;Fabrication de machines pour les industries du papier et du carton;2895Z - Fabrication de machines pour les industries du papier et du carton;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;2896Z - Fabrication de machines pour le travail du caoutchouc ou des plastiques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2899A;Fabrication de machines d'imprimerie;2899A - Fabrication de machines d'imprimerie;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2899B;Fabrication d'autres machines spécialisées;2899B - Fabrication d'autres machines spécialisées;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;2910Z;Construction de véhicules automobiles;2910Z - Construction de véhicules automobiles;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;2920Z;Fabrication de carrosseries et remorques;2920Z - Fabrication de carrosseries et remorques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2931Z;Fabrication d'équipements électriques et électroniques automobiles;2931Z - Fabrication d'équipements électriques et électroniques automobiles;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;2932Z;Fabrication d'autres équipements automobiles;2932Z - Fabrication d'autres équipements automobiles;4;4
2022;C;Industrie manufacturière;C - Industrie manufacturière;3011Z;Construction de navires et de structures flottantes;3011Z - Construction de navires et de structures flottantes;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;3012Z;Construction de bateaux de plaisance;3012Z - Construction de bateaux de plaisance;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;3020Z - Construction de locomotives et d'autre matériel ferroviaire roulant;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3030Z;Construction aéronautique et spatiale;3030Z - Construction aéronautique et spatiale;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3040Z;Construction de véhicules militaires de combat;3040Z - Construction de véhicules militaires de combat;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3091Z;Fabrication de motocycles;3091Z - Fabrication de motocycles;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;3092Z - Fabrication de bicyclettes et de véhicules pour invalides;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3099Z;Fabrication d'autres équipements de transport n.c.a.;3099Z - Fabrication d'autres équipements de transport n.c.a.;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3101Z;Fabrication de meubles de bureau et de magasin;3101Z - Fabrication de meubles de bureau et de magasin;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3102Z;Fabrication de meubles de cuisine;3102Z - Fabrication de meubles de cuisine;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3103Z;Fabrication de matelas;3103Z - Fabrication de matelas;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3109A;Fabrication de sièges d'ameublement d'intérieur;3109A - Fabrication de sièges d'ameublement d'intérieur;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;3109B - Fabrication d'autres meubles et industries connexes de l'ameublement;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3211Z;Frappe de monnaie;3211Z - Frappe de monnaie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3212Z;Fabrication d'articles de joaillerie et bijouterie;3212Z - Fabrication d'articles de joaillerie et bijouterie;2;2
2022;C;Industrie manufacturière;C - Industrie manufacturière;3213Z;Fabrication d'articles de bijouterie fantaisie et articles similaires;3213Z - Fabrication d'articles de bijouterie fantaisie et articles similaires;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3220Z;Fabrication d'instruments de musique;3220Z - Fabrication d'instruments de musique;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3230Z;Fabrication d'articles de sport;3230Z - Fabrication d'articles de sport;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3240Z;Fabrication de jeux et jouets;3240Z - Fabrication de jeux et jouets;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3250A;Fabrication de matériel médico-chirurgical et dentaire;3250A - Fabrication de matériel médico-chirurgical et dentaire;8;8
2022;C;Industrie manufacturière;C - Industrie manufacturière;3250B;Fabrication de lunettes;3250B - Fabrication de lunettes;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3291Z;Fabrication d'articles de brosserie;3291Z - Fabrication d'articles de brosserie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3299Z;Autres activités manufacturières n.c.a.;3299Z - Autres activités manufacturières n.c.a.;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3311Z;Réparation d'ouvrages en métaux;3311Z - Réparation d'ouvrages en métaux;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3312Z;Réparation de machines et équipements mécaniques;3312Z - Réparation de machines et équipements mécaniques;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3313Z;Réparation de matériels électroniques et optiques;3313Z - Réparation de matériels électroniques et optiques;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;3;3
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;0;0
2022;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;1;1
2022;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;189;189
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;0;0
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;2;2
2022;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;2;2
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;3;3
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;1;1
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3811Z;Collecte des déchets non dangereux;3811Z - Collecte des déchets non dangereux;4;4
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3812Z;Collecte des déchets dangereux;3812Z - Collecte des déchets dangereux;0;0
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3821Z;Traitement et élimination des déchets non dangereux;3821Z - Traitement et élimination des déchets non dangereux;3;3
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3822Z;Traitement et élimination des déchets dangereux;3822Z - Traitement et élimination des déchets dangereux;0;0
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3831Z;Démantèlement d'épaves;3831Z - Démantèlement d'épaves;0;0
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3832Z;Récupération de déchets triés;3832Z - Récupération de déchets triés;0;0
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3900Z;Dépollution et autres services de gestion des déchets;3900Z - Dépollution et autres services de gestion des déchets;1;1
2022;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";TOUS;"Total Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"Total Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";12;12
2022;F;Construction;F - Construction;4110A;Promotion immobilière de logements;4110A - Promotion immobilière de logements;0;0
2022;F;Construction;F - Construction;4110B;Promotion immobilière de bureaux;4110B - Promotion immobilière de bureaux;0;0
2022;F;Construction;F - Construction;4110C;Promotion immobilière d'autres bâtiments;4110C - Promotion immobilière d'autres bâtiments;0;0
2022;F;Construction;F - Construction;4110D;Supports juridiques de programmes;4110D - Supports juridiques de programmes;0;0
2022;F;Construction;F - Construction;4120A;Construction de maisons individuelles;4120A - Construction de maisons individuelles;3;3
2022;F;Construction;F - Construction;4120B;Construction d'autres bâtiments;4120B - Construction d'autres bâtiments;5;5
2022;F;Construction;F - Construction;4211Z;Construction de routes et autoroutes;4211Z - Construction de routes et autoroutes;4;4
2022;F;Construction;F - Construction;4212Z;Construction de voies ferrées de surface et souterraines;4212Z - Construction de voies ferrées de surface et souterraines;0;0
2022;F;Construction;F - Construction;4213A;Construction d'ouvrages d'art;4213A - Construction d'ouvrages d'art;0;0
2022;F;Construction;F - Construction;4213B;Construction et entretien de tunnels;4213B - Construction et entretien de tunnels;0;0
2022;F;Construction;F - Construction;4221Z;Construction de réseaux pour fluides;4221Z - Construction de réseaux pour fluides;0;0
2022;F;Construction;F - Construction;4222Z;Construction de réseaux électriques et de télécommunications;4222Z - Construction de réseaux électriques et de télécommunications;4;4
2022;F;Construction;F - Construction;4291Z;Construction d'ouvrages maritimes et fluviaux;4291Z - Construction d'ouvrages maritimes et fluviaux;1;1
2022;F;Construction;F - Construction;4299Z;Construction d'autres ouvrages de génie civil n.c.a.;4299Z - Construction d'autres ouvrages de génie civil n.c.a.;2;2
2022;F;Construction;F - Construction;4311Z;Travaux de démolition;4311Z - Travaux de démolition;0;0
2022;F;Construction;F - Construction;4312A;Travaux de terrassement courants et travaux préparatoires;4312A - Travaux de terrassement courants et travaux préparatoires;0;0
2022;F;Construction;F - Construction;4312B;Travaux de terrassement spécialisés ou de grande masse;4312B - Travaux de terrassement spécialisés ou de grande masse;0;0
2022;F;Construction;F - Construction;4313Z;Forages et sondages;4313Z - Forages et sondages;0;0
2022;F;Construction;F - Construction;4321A;Travaux d'installation électrique dans tous locaux;4321A - Travaux d'installation électrique dans tous locaux;5;5
2022;F;Construction;F - Construction;4321B;Travaux d'installation électrique sur la voie publique;4321B - Travaux d'installation électrique sur la voie publique;0;0
2022;F;Construction;F - Construction;4322A;Travaux d'installation d'eau et de gaz en tous locaux;4322A - Travaux d'installation d'eau et de gaz en tous locaux;2;2
2022;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;9;9
2022;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;1;1
2022;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;4;4
2022;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;0;0
2022;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;0;0
2022;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;2;2
2022;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;0;0
2022;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;0;0
2022;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;3;3
2022;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;0;0
2022;F;Construction;F - Construction;4391A;Travaux de charpente;4391A - Travaux de charpente;0;0
2022;F;Construction;F - Construction;4391B;Travaux de couverture par éléments;4391B - Travaux de couverture par éléments;3;3
2022;F;Construction;F - Construction;4399A;Travaux d'étanchéification;4399A - Travaux d'étanchéification;1;1
2022;F;Construction;F - Construction;4399B;Travaux de montage de structures métalliques;4399B - Travaux de montage de structures métalliques;0;0
2022;F;Construction;F - Construction;4399C;Travaux de maçonnerie générale et gros œuvre de bâtiment;4399C - Travaux de maçonnerie générale et gros œuvre de bâtiment;1;1
2022;F;Construction;F - Construction;4399D;Autres travaux spécialisés de construction;4399D - Autres travaux spécialisés de construction;0;0
2022;F;Construction;F - Construction;4399E;Location avec opérateur de matériel de construction;4399E - Location avec opérateur de matériel de construction;0;0
2022;F;Construction;F - Construction;TOUS;Total Construction;Total Construction;50;50
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4511Z;Commerce de voitures et de véhicules automobiles légers;4511Z - Commerce de voitures et de véhicules automobiles légers;15;15
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4519Z;Commerce d'autres véhicules automobiles;4519Z - Commerce d'autres véhicules automobiles;3;3
